Store,DayOfWeek,Sales,Customers,Open,Promo,SchoolHoliday,year,month,day,StoreType,CompetitionDistance
10,1,0,0,0,0,1,2013,4,1,0,4740
11,1,0,0,0,0,1,2013,4,1,0,250
12,1,0,0,0,0,1,2013,4,1,0,4260
13,1,0,0,0,0,1,2013,4,1,0,340
14,1,0,0,0,0,1,2013,4,1,0,350
15,1,0,0,0,0,1,2013,4,1,0,4080
16,1,0,0,0,0,1,2013,4,1,1,410
17,1,0,0,0,0,1,2013,4,1,1,2380
18,1,0,0,0,0,1,2013,4,1,1,7860
19,1,0,0,0,0,1,2013,4,1,0,1980
20,1,0,0,0,0,1,2013,4,1,0,690
1,7,0,0,0,0,0,2013,3,31,0,570
2,7,0,0,0,0,0,2013,3,31,0,8780
3,7,0,0,0,0,0,2013,3,31,0,290
4,7,0,0,0,0,0,2013,3,31,1,6880
5,7,0,0,0,0,0,2013,3,31,0,1070
6,7,0,0,0,0,0,2013,3,31,1,8250
7,7,0,0,0,0,0,2013,3,31,0,1080
8,7,0,0,0,0,0,2013,3,31,0,2460
9,7,0,0,0,0,0,2013,3,31,0,220
10,7,0,0,0,0,0,2013,3,31,0,4740
11,7,0,0,0,0,0,2013,3,31,0,250
12,7,0,0,0,0,0,2013,3,31,0,4260
13,7,0,0,0,0,0,2013,3,31,0,340
14,7,0,0,0,0,0,2013,3,31,0,350
15,7,0,0,0,0,0,2013,3,31,0,4080
16,7,0,0,0,0,0,2013,3,31,1,410
17,7,0,0,0,0,0,2013,3,31,1,2380
18,7,0,0,0,0,0,2013,3,31,1,7860
19,7,0,0,0,0,0,2013,3,31,0,1980
20,7,0,0,0,0,0,2013,3,31,0,690
1,6,4406,493,1,0,0,2013,3,30,0,570
2,6,3102,345,1,0,0,2013,3,30,0,8780
3,6,1876,225,1,0,0,2013,3,30,0,290
4,6,4913,500,1,0,0,2013,3,30,1,6880
5,6,11856,1190,1,0,0,2013,3,30,0,1070
6,6,9952,928,1,0,0,2013,3,30,1,8250
7,6,4854,571,1,0,0,2013,3,30,0,1080
8,6,7330,694,1,0,0,2013,3,30,0,2460
9,6,15879,2110,1,0,0,2013,3,30,0,220
10,6,5693,517,1,0,0,2013,3,30,0,4740
11,6,14318,1989,1,0,0,2013,3,30,0,250
12,6,6177,649,1,0,0,2013,3,30,0,4260
13,6,7243,1000,1,0,0,2013,3,30,0,340
14,6,2024,214,1,0,0,2013,3,30,0,350
15,6,6701,880,1,0,0,2013,3,30,0,4080
16,6,5088,553,1,0,0,2013,3,30,1,410
17,6,8067,729,1,0,0,2013,3,30,1,2380
18,6,6730,519,1,0,0,2013,3,30,1,7860
19,6,4403,405,1,0,0,2013,3,30,0,1980
20,6,3746,583,1,0,0,2013,3,30,0,690
1,5,0,0,0,1,1,2013,3,29,0,570
2,5,0,0,0,1,1,2013,3,29,0,8780
3,5,0,0,0,1,1,2013,3,29,0,290
4,5,0,0,0,1,1,2013,3,29,1,6880
5,5,0,0,0,1,1,2013,3,29,0,1070
6,5,0,0,0,1,1,2013,3,29,1,8250
7,5,0,0,0,1,1,2013,3,29,0,1080
8,5,0,0,0,1,1,2013,3,29,0,2460
9,5,0,0,0,1,1,2013,3,29,0,220
10,5,0,0,0,1,1,2013,3,29,0,4740
11,5,0,0,0,1,1,2013,3,29,0,250
12,5,0,0,0,1,1,2013,3,29,0,4260
13,5,0,0,0,1,1,2013,3,29,0,340
14,5,0,0,0,1,1,2013,3,29,0,350
15,5,0,0,0,1,1,2013,3,29,0,4080
16,5,0,0,0,1,1,2013,3,29,1,410
17,5,0,0,0,1,1,2013,3,29,1,2380
18,5,0,0,0,1,1,2013,3,29,1,7860
19,5,0,0,0,1,1,2013,3,29,0,1980
20,5,0,0,0,1,1,2013,3,29,0,690
1,4,7229,801,1,1,1,2013,3,28,0,570
2,4,8467,850,1,1,0,2013,3,28,0,8780
3,4,5164,569,1,1,1,2013,3,28,0,290
4,4,7153,609,1,1,1,2013,3,28,1,6880
5,4,13451,1241,1,1,1,2013,3,28,0,1070
6,4,11550,960,1,1,1,2013,3,28,1,8250
7,4,6738,738,1,1,1,2013,3,28,0,1080
8,4,7773,673,1,1,1,2013,3,28,0,2460
9,4,16991,2097,1,1,1,2013,3,28,0,220
10,4,8871,740,1,1,1,2013,3,28,0,4740
11,4,22733,2783,1,1,0,2013,3,28,0,250
12,4,11506,968,1,1,1,2013,3,28,0,4260
13,4,9825,1141,1,1,1,2013,3,28,0,340
14,4,5765,581,1,1,1,2013,3,28,0,350
15,4,10672,1233,1,1,1,2013,3,28,0,4080
16,4,5602,555,1,1,1,2013,3,28,1,410
17,4,8825,778,1,1,1,2013,3,28,1,2380
18,4,6531,507,1,1,1,2013,3,28,1,7860
19,4,7260,608,1,1,1,2013,3,28,0,1980
20,4,6332,852,1,1,1,2013,3,28,0,690
1,3,7880,892,1,1,1,2013,3,27,0,570
2,3,7615,745,1,1,0,2013,3,27,0,8780
3,3,3855,426,1,1,1,2013,3,27,0,290
4,3,6090,524,1,1,1,2013,3,27,1,6880
5,3,13000,1252,1,1,1,2013,3,27,0,1070
6,3,9540,776,1,1,1,2013,3,27,1,8250
7,3,6163,624,1,1,1,2013,3,27,0,1080
8,3,6774,522,1,1,1,2013,3,27,0,2460
9,3,12917,1671,1,1,1,2013,3,27,0,220
10,3,8009,662,1,1,1,2013,3,27,0,4740
11,3,20489,2523,1,1,0,2013,3,27,0,250
12,3,12056,975,1,1,1,2013,3,27,0,4260
13,3,9117,1113,1,1,1,2013,3,27,0,340
14,3,5411,525,1,1,1,2013,3,27,0,350
15,3,9610,1064,1,1,1,2013,3,27,0,4080
16,3,4033,469,1,1,1,2013,3,27,1,410
17,3,6776,574,1,1,1,2013,3,27,1,2380
18,3,5940,402,1,1,1,2013,3,27,1,7860
19,3,6580,512,1,1,1,2013,3,27,0,1980
20,3,5711,797,1,1,1,2013,3,27,0,690
1,2,6384,702,1,1,1,2013,3,26,0,570
2,2,8024,754,1,1,0,2013,3,26,0,8780
3,2,5436,583,1,1,1,2013,3,26,0,290
4,2,5799,508,1,1,1,2013,3,26,1,6880
5,2,15077,1334,1,1,1,2013,3,26,0,1070
6,2,9388,717,1,1,1,2013,3,26,1,8250
7,2,6838,673,1,1,1,2013,3,26,0,1080
8,2,6535,526,1,1,1,2013,3,26,0,2460
9,2,12252,1614,1,1,1,2013,3,26,0,220
10,2,8093,658,1,1,1,2013,3,26,0,4740
11,2,21409,2557,1,1,0,2013,3,26,0,250
12,2,11498,955,1,1,1,2013,3,26,0,4260
13,2,8953,1098,1,1,1,2013,3,26,0,340
14,2,6559,594,1,1,1,2013,3,26,0,350
15,2,8943,1042,1,1,1,2013,3,26,0,4080
16,2,3790,444,1,1,1,2013,3,26,1,410
17,2,6076,501,1,1,1,2013,3,26,1,2380
18,2,5283,382,1,1,1,2013,3,26,1,7860
19,2,6040,497,1,1,1,2013,3,26,0,1980
20,2,6434,840,1,1,1,2013,3,26,0,690
1,1,8412,844,1,1,1,2013,3,25,0,570
2,1,9074,835,1,1,0,2013,3,25,0,8780
3,1,6090,577,1,1,1,2013,3,25,0,290
4,1,7763,630,1,1,1,2013,3,25,1,6880
5,1,16457,1387,1,1,1,2013,3,25,0,1070
6,1,10356,784,1,1,1,2013,3,25,1,8250
7,1,8068,828,1,1,1,2013,3,25,0,1080
8,1,7546,589,1,1,1,2013,3,25,0,2460
9,1,12195,1576,1,1,1,2013,3,25,0,220
10,1,9735,777,1,1,1,2013,3,25,0,4740
11,1,21947,2620,1,1,0,2013,3,25,0,250
12,1,12981,1063,1,1,1,2013,3,25,0,4260
13,1,8803,1028,1,1,1,2013,3,25,0,340
14,1,7624,672,1,1,1,2013,3,25,0,350
15,1,10087,1118,1,1,1,2013,3,25,0,4080
16,1,3844,444,1,1,1,2013,3,25,1,410
17,1,8256,665,1,1,1,2013,3,25,1,2380
18,1,5741,399,1,1,1,2013,3,25,1,7860
19,1,6073,486,1,1,1,2013,3,25,0,1980
20,1,6717,826,1,1,1,2013,3,25,0,690
1,7,0,0,0,0,0,2013,3,24,0,570
2,7,0,0,0,0,0,2013,3,24,0,8780
3,7,0,0,0,0,0,2013,3,24,0,290
4,7,0,0,0,0,0,2013,3,24,1,6880
5,7,0,0,0,0,0,2013,3,24,0,1070
6,7,0,0,0,0,0,2013,3,24,1,8250
7,7,0,0,0,0,0,2013,3,24,0,1080
8,7,0,0,0,0,0,2013,3,24,0,2460
9,7,0,0,0,0,0,2013,3,24,0,220
10,7,0,0,0,0,0,2013,3,24,0,4740
11,7,0,0,0,0,0,2013,3,24,0,250
12,7,0,0,0,0,0,2013,3,24,0,4260
13,7,0,0,0,0,0,2013,3,24,0,340
14,7,0,0,0,0,0,2013,3,24,0,350
15,7,0,0,0,0,0,2013,3,24,0,4080
16,7,0,0,0,0,0,2013,3,24,1,410
17,7,0,0,0,0,0,2013,3,24,1,2380
18,7,0,0,0,0,0,2013,3,24,1,7860
19,7,0,0,0,0,0,2013,3,24,0,1980
20,7,0,0,0,0,0,2013,3,24,0,690
1,6,2691,330,1,0,0,2013,3,23,0,570
2,6,1636,193,1,0,0,2013,3,23,0,8780
3,6,817,114,1,0,0,2013,3,23,0,290
4,6,3232,309,1,0,0,2013,3,23,1,6880
5,6,7232,721,1,0,0,2013,3,23,0,1070
6,6,7146,633,1,0,0,2013,3,23,1,8250
7,6,3358,396,1,0,0,2013,3,23,0,1080
8,6,4867,436,1,0,0,2013,3,23,0,2460
9,6,8560,1260,1,0,0,2013,3,23,0,220
10,6,3803,344,1,0,0,2013,3,23,0,4740
11,6,10007,1435,1,0,0,2013,3,23,0,250
12,6,4215,458,1,0,0,2013,3,23,0,4260
13,6,5321,798,1,0,0,2013,3,23,0,340
14,6,1035,106,1,0,0,2013,3,23,0,350
15,6,4236,530,1,0,0,2013,3,23,0,4080
16,6,2866,378,1,0,0,2013,3,23,1,410
17,6,5294,489,1,0,0,2013,3,23,1,2380
18,6,5009,367,1,0,0,2013,3,23,1,7860
19,6,2232,223,1,0,0,2013,3,23,0,1980
20,6,2974,458,1,0,0,2013,3,23,0,690
1,5,4955,540,1,1,0,2013,3,22,0,570
2,5,5459,561,1,1,0,2013,3,22,0,8780
3,5,3560,438,1,1,0,2013,3,22,0,290
4,5,4939,455,1,1,0,2013,3,22,1,6880
5,5,11183,1086,1,1,0,2013,3,22,0,1070
6,5,8868,715,1,1,0,2013,3,22,1,8250
7,5,4939,560,1,1,0,2013,3,22,0,1080
8,5,5606,491,1,1,0,2013,3,22,0,2460
9,5,11253,1546,1,1,0,2013,3,22,0,220
10,5,7016,622,1,1,0,2013,3,22,0,4740
11,5,14517,1902,1,1,0,2013,3,22,0,250
12,5,8718,788,1,1,0,2013,3,22,0,4260
13,5,7113,957,1,1,0,2013,3,22,0,340
14,5,4765,505,1,1,0,2013,3,22,0,350
15,5,8122,1009,1,1,0,2013,3,22,0,4080
16,5,3538,395,1,1,0,2013,3,22,1,410
17,5,6430,587,1,1,0,2013,3,22,1,2380
18,5,5015,394,1,1,0,2013,3,22,1,7860
19,5,5416,457,1,1,0,2013,3,22,0,1980
20,5,5132,672,1,1,0,2013,3,22,0,690
1,4,5322,609,1,1,0,2013,3,21,0,570
2,4,5763,614,1,1,0,2013,3,21,0,8780
3,4,3720,397,1,1,0,2013,3,21,0,290
4,4,4792,434,1,1,0,2013,3,21,1,6880
5,4,10110,946,1,1,0,2013,3,21,0,1070
6,4,8659,650,1,1,0,2013,3,21,1,8250
7,4,5316,537,1,1,0,2013,3,21,0,1080
8,4,5661,469,1,1,0,2013,3,21,0,2460
9,4,11469,1548,1,1,0,2013,3,21,0,220
10,4,6243,528,1,1,0,2013,3,21,0,4740
11,4,15089,2013,1,1,0,2013,3,21,0,250
12,4,9705,827,1,1,0,2013,3,21,0,4260
13,4,7341,1019,1,1,0,2013,3,21,0,340
14,4,5056,482,1,1,0,2013,3,21,0,350
15,4,10156,884,1,1,0,2013,3,21,0,4080
16,4,3126,394,1,1,0,2013,3,21,1,410
17,4,6981,588,1,1,0,2013,3,21,1,2380
18,4,4586,328,1,1,0,2013,3,21,1,7860
19,4,5351,421,1,1,0,2013,3,21,0,1980
20,4,4744,676,1,1,0,2013,3,21,0,690
1,3,6783,826,1,1,0,2013,3,20,0,570
2,3,6693,716,1,1,0,2013,3,20,0,8780
3,3,3078,341,1,1,0,2013,3,20,0,290
4,3,4689,362,1,1,0,2013,3,20,1,6880
5,3,10991,1011,1,1,0,2013,3,20,0,1070
6,3,6991,551,1,1,0,2013,3,20,1,8250
7,3,4688,489,1,1,0,2013,3,20,0,1080
8,3,5584,442,1,1,0,2013,3,20,0,2460
9,3,10137,1336,1,1,0,2013,3,20,0,220
10,3,6824,531,1,1,0,2013,3,20,0,4740
11,3,17051,2143,1,1,0,2013,3,20,0,250
12,3,8464,696,1,1,0,2013,3,20,0,4260
13,3,7493,1002,1,1,0,2013,3,20,0,340
14,3,4366,419,1,1,0,2013,3,20,0,350
15,3,5691,649,1,1,0,2013,3,20,0,4080
16,3,3210,329,1,1,0,2013,3,20,1,410
17,3,5081,421,1,1,0,2013,3,20,1,2380
18,3,4329,294,1,1,0,2013,3,20,1,7860
19,3,4435,364,1,1,0,2013,3,20,0,1980
20,3,5286,716,1,1,0,2013,3,20,0,690
1,2,6224,670,1,1,0,2013,3,19,0,570
2,2,6405,623,1,1,0,2013,3,19,0,8780
3,2,4324,459,1,1,0,2013,3,19,0,290
4,2,4510,378,1,1,0,2013,3,19,1,6880
5,2,14085,1188,1,1,0,2013,3,19,0,1070
6,2,8106,622,1,1,0,2013,3,19,1,8250
7,2,6171,600,1,1,0,2013,3,19,0,1080
8,2,5831,492,1,1,0,2013,3,19,0,2460
9,2,11631,1590,1,1,0,2013,3,19,0,220
10,2,8706,678,1,1,0,2013,3,19,0,4740
11,2,18396,2235,1,1,0,2013,3,19,0,250
12,2,11104,891,1,1,0,2013,3,19,0,4260
13,2,9202,1131,1,1,0,2013,3,19,0,340
14,2,5790,552,1,1,0,2013,3,19,0,350
15,2,8244,919,1,1,0,2013,3,19,0,4080
16,2,4392,457,1,1,0,2013,3,19,1,410
17,2,6489,498,1,1,0,2013,3,19,1,2380
18,2,4377,312,1,1,0,2013,3,19,1,7860
19,2,6849,497,1,1,0,2013,3,19,0,1980
20,2,5472,731,1,1,0,2013,3,19,0,690
1,1,7593,712,1,1,0,2013,3,18,0,570
2,1,8230,732,1,1,0,2013,3,18,0,8780
3,1,5464,522,1,1,0,2013,3,18,0,290
4,1,7526,592,1,1,0,2013,3,18,1,6880
5,1,15003,1277,1,1,0,2013,3,18,0,1070
6,1,10341,774,1,1,0,2013,3,18,1,8250
7,1,8364,769,1,1,0,2013,3,18,0,1080
8,1,6414,570,1,1,0,2013,3,18,0,2460
9,1,13100,1718,1,1,0,2013,3,18,0,220
10,1,10988,810,1,1,0,2013,3,18,0,4740
11,1,22526,2515,1,1,0,2013,3,18,0,250
12,1,14020,1078,1,1,0,2013,3,18,0,4260
13,1,8088,1013,1,1,0,2013,3,18,0,340
14,1,7866,665,1,1,0,2013,3,18,0,350
15,1,10949,1198,1,1,0,2013,3,18,0,4080
16,1,3844,430,1,1,0,2013,3,18,1,410
17,1,7775,585,1,1,0,2013,3,18,1,2380
18,1,4730,351,1,1,0,2013,3,18,1,7860
19,1,7178,539,1,1,0,2013,3,18,0,1980
20,1,6736,823,1,1,0,2013,3,18,0,690
1,7,0,0,0,0,0,2013,3,17,0,570
2,7,0,0,0,0,0,2013,3,17,0,8780
3,7,0,0,0,0,0,2013,3,17,0,290
4,7,0,0,0,0,0,2013,3,17,1,6880
5,7,0,0,0,0,0,2013,3,17,0,1070
6,7,0,0,0,0,0,2013,3,17,1,8250
7,7,0,0,0,0,0,2013,3,17,0,1080
8,7,0,0,0,0,0,2013,3,17,0,2460
9,7,0,0,0,0,0,2013,3,17,0,220
10,7,0,0,0,0,0,2013,3,17,0,4740
11,7,0,0,0,0,0,2013,3,17,0,250
12,7,0,0,0,0,0,2013,3,17,0,4260
13,7,0,0,0,0,0,2013,3,17,0,340
14,7,0,0,0,0,0,2013,3,17,0,350
15,7,0,0,0,0,0,2013,3,17,0,4080
16,7,0,0,0,0,0,2013,3,17,1,410
17,7,0,0,0,0,0,2013,3,17,1,2380
18,7,0,0,0,0,0,2013,3,17,1,7860
19,7,0,0,0,0,0,2013,3,17,0,1980
20,7,0,0,0,0,0,2013,3,17,0,690
1,6,2956,346,1,0,0,2013,3,16,0,570
2,6,1723,190,1,0,0,2013,3,16,0,8780
3,6,843,110,1,0,0,2013,3,16,0,290
4,6,3569,356,1,0,0,2013,3,16,1,6880
5,6,8217,903,1,0,0,2013,3,16,0,1070
6,6,7419,689,1,0,0,2013,3,16,1,8250
7,6,3140,389,1,0,0,2013,3,16,0,1080
8,6,5048,454,1,0,0,2013,3,16,0,2460
9,6,9436,1434,1,0,0,2013,3,16,0,220
10,6,4483,408,1,0,0,2013,3,16,0,4740
11,6,10032,1514,1,0,0,2013,3,16,0,250
12,6,4762,442,1,0,0,2013,3,16,0,4260
13,6,5702,845,1,0,0,2013,3,16,0,340
14,6,1080,126,1,0,0,2013,3,16,0,350
15,6,4367,542,1,0,0,2013,3,16,0,4080
16,6,2853,346,1,0,0,2013,3,16,1,410
17,6,5448,504,1,0,0,2013,3,16,1,2380
18,6,4401,329,1,0,0,2013,3,16,1,7860
19,6,2271,217,1,0,0,2013,3,16,0,1980
20,6,2751,415,1,0,0,2013,3,16,0,690
1,5,4181,491,1,0,0,2013,3,15,0,570
2,5,3698,457,1,0,0,2013,3,15,0,8780
3,5,2481,322,1,0,0,2013,3,15,0,290
4,5,4544,402,1,0,0,2013,3,15,1,6880
5,5,8410,922,1,0,0,2013,3,15,0,1070
6,5,6950,668,1,0,0,2013,3,15,1,8250
7,5,3426,438,1,0,0,2013,3,15,0,1080
8,5,4727,415,1,0,0,2013,3,15,0,2460
9,5,9928,1405,1,0,0,2013,3,15,0,220
10,5,5959,554,1,0,0,2013,3,15,0,4740
11,5,11097,1626,1,0,0,2013,3,15,0,250
12,5,5685,607,1,0,0,2013,3,15,0,4260
13,5,5024,823,1,0,0,2013,3,15,0,340
14,5,3243,389,1,0,0,2013,3,15,0,350
15,5,10374,893,1,0,0,2013,3,15,0,4080
16,5,3082,378,1,0,0,2013,3,15,1,410
17,5,5021,480,1,0,0,2013,3,15,1,2380
18,5,4737,373,1,0,0,2013,3,15,1,7860
19,5,4143,372,1,0,0,2013,3,15,0,1980
20,5,4141,625,1,0,0,2013,3,15,0,690
1,4,3964,514,1,0,0,2013,3,14,0,570
2,4,4268,505,1,0,0,2013,3,14,0,8780
3,4,1912,276,1,0,0,2013,3,14,0,290
4,4,2821,292,1,0,0,2013,3,14,1,6880
5,4,7751,851,1,0,0,2013,3,14,0,1070
6,4,5596,530,1,0,0,2013,3,14,1,8250
7,4,3251,410,1,0,0,2013,3,14,0,1080
8,4,4355,396,1,0,0,2013,3,14,0,2460
9,4,8678,1256,1,0,0,2013,3,14,0,220
10,4,4568,457,1,0,0,2013,3,14,0,4740
11,4,11522,1688,1,0,0,2013,3,14,0,250
12,4,5605,597,1,0,0,2013,3,14,0,4260
13,4,5330,894,1,0,0,2013,3,14,0,340
14,4,2980,367,1,0,0,2013,3,14,0,350
15,4,6842,755,1,0,0,2013,3,14,0,4080
16,4,2295,322,1,0,0,2013,3,14,1,410
17,4,4186,401,1,0,0,2013,3,14,1,2380
18,4,3755,302,1,0,0,2013,3,14,1,7860
19,4,3317,310,1,0,0,2013,3,14,0,1980
20,4,3426,558,1,0,0,2013,3,14,0,690
1,3,3874,516,1,0,0,2013,3,13,0,570
2,3,3557,450,1,0,0,2013,3,13,0,8780
3,3,1556,223,1,0,0,2013,3,13,0,290
4,3,2386,256,1,0,0,2013,3,13,1,6880
5,3,7736,867,1,0,0,2013,3,13,0,1070
6,3,5298,506,1,0,0,2013,3,13,1,8250
7,3,3159,401,1,0,0,2013,3,13,0,1080
8,3,4288,416,1,0,0,2013,3,13,0,2460
9,3,8573,1347,1,0,0,2013,3,13,0,220
10,3,5475,501,1,0,0,2013,3,13,0,4740
11,3,10182,1554,1,0,0,2013,3,13,0,250
12,3,5787,637,1,0,0,2013,3,13,0,4260
13,3,4634,749,1,0,0,2013,3,13,0,340
14,3,2404,305,1,0,0,2013,3,13,0,350
15,3,5277,704,1,0,0,2013,3,13,0,4080
16,3,2434,327,1,0,0,2013,3,13,1,410
17,3,3855,366,1,0,0,2013,3,13,1,2380
18,3,3153,252,1,0,0,2013,3,13,1,7860
19,3,3112,308,1,0,0,2013,3,13,0,1980
20,3,3977,614,1,0,0,2013,3,13,0,690
1,2,2991,424,1,0,0,2013,3,12,0,570
2,2,3343,436,1,0,0,2013,3,12,0,8780
3,2,1612,272,1,0,0,2013,3,12,0,290
4,2,1841,185,1,0,0,2013,3,12,1,6880
5,2,6608,738,1,0,0,2013,3,12,0,1070
6,2,5291,481,1,0,0,2013,3,12,1,8250
7,2,1995,278,1,0,0,2013,3,12,0,1080
8,2,2911,294,1,0,0,2013,3,12,0,2460
9,2,6751,1056,1,0,0,2013,3,12,0,220
10,2,3567,366,1,0,0,2013,3,12,0,4740
11,2,10717,1596,1,0,0,2013,3,12,0,250
12,2,3498,391,1,0,0,2013,3,12,0,4260
13,2,5090,819,1,0,0,2013,3,12,0,340
14,2,2156,271,1,0,0,2013,3,12,0,350
15,2,3534,502,1,0,0,2013,3,12,0,4080
16,2,1629,206,1,0,0,2013,3,12,1,410
17,2,2306,225,1,0,0,2013,3,12,1,2380
18,2,1643,137,1,0,0,2013,3,12,1,7860
19,2,2147,227,1,0,0,2013,3,12,0,1980
20,2,2977,516,1,0,0,2013,3,12,0,690
1,1,3778,505,1,0,0,2013,3,11,0,570
2,1,3643,458,1,0,0,2013,3,11,0,8780
3,1,1740,248,1,0,0,2013,3,11,0,290
4,1,3115,311,1,0,0,2013,3,11,1,6880
5,1,6627,729,1,0,0,2013,3,11,0,1070
6,1,5023,471,1,0,0,2013,3,11,1,8250
7,1,3613,452,1,0,0,2013,3,11,0,1080
8,1,4490,426,1,0,0,2013,3,11,0,2460
9,1,9050,1392,1,0,0,2013,3,11,0,220
10,1,5011,507,1,0,0,2013,3,11,0,4740
11,1,11125,1644,1,0,0,2013,3,11,0,250
12,1,5137,603,1,0,0,2013,3,11,0,4260
13,1,4771,796,1,0,0,2013,3,11,0,340
14,1,2869,365,1,0,0,2013,3,11,0,350
15,1,5798,778,1,0,0,2013,3,11,0,4080
16,1,2743,334,1,0,0,2013,3,11,1,410
17,1,4054,398,1,0,0,2013,3,11,1,2380
18,1,2914,254,1,0,0,2013,3,11,1,7860
19,1,2942,305,1,0,0,2013,3,11,0,1980
20,1,4228,622,1,0,0,2013,3,11,0,690
1,7,0,0,0,0,0,2013,3,10,0,570
2,7,0,0,0,0,0,2013,3,10,0,8780
3,7,0,0,0,0,0,2013,3,10,0,290
4,7,0,0,0,0,0,2013,3,10,1,6880
5,7,0,0,0,0,0,2013,3,10,0,1070
6,7,0,0,0,0,0,2013,3,10,1,8250
7,7,0,0,0,0,0,2013,3,10,0,1080
8,7,0,0,0,0,0,2013,3,10,0,2460
9,7,0,0,0,0,0,2013,3,10,0,220
10,7,0,0,0,0,0,2013,3,10,0,4740
11,7,0,0,0,0,0,2013,3,10,0,250
12,7,0,0,0,0,0,2013,3,10,0,4260
13,7,0,0,0,0,0,2013,3,10,0,340
14,7,0,0,0,0,0,2013,3,10,0,350
15,7,0,0,0,0,0,2013,3,10,0,4080
16,7,0,0,0,0,0,2013,3,10,1,410
17,7,0,0,0,0,0,2013,3,10,1,2380
18,7,0,0,0,0,0,2013,3,10,1,7860
19,7,0,0,0,0,0,2013,3,10,0,1980
20,7,0,0,0,0,0,2013,3,10,0,690
1,6,2208,281,1,0,0,2013,3,9,0,570
2,6,1670,199,1,0,0,2013,3,9,0,8780
3,6,859,109,1,0,0,2013,3,9,0,290
4,6,3060,308,1,0,0,2013,3,9,1,6880
5,6,6800,731,1,0,0,2013,3,9,0,1070
6,6,7116,670,1,0,0,2013,3,9,1,8250
7,6,3026,383,1,0,0,2013,3,9,0,1080
8,6,4898,435,1,0,0,2013,3,9,0,2460
9,6,8404,1260,1,0,0,2013,3,9,0,220
10,6,3904,364,1,0,0,2013,3,9,0,4740
11,6,8332,1295,1,0,0,2013,3,9,0,250
12,6,3813,383,1,0,0,2013,3,9,0,4260
13,6,5070,836,1,0,0,2013,3,9,0,340
14,6,1215,134,1,0,0,2013,3,9,0,350
15,6,3679,461,1,0,0,2013,3,9,0,4080
16,6,3135,383,1,0,0,2013,3,9,1,410
17,6,5075,460,1,0,0,2013,3,9,1,2380
18,6,4418,328,1,0,0,2013,3,9,1,7860
19,6,2221,214,1,0,0,2013,3,9,0,1980
20,6,2267,340,1,0,0,2013,3,9,0,690
1,5,4822,594,1,1,0,2013,3,8,0,570
2,5,5255,582,1,1,0,2013,3,8,0,8780
3,5,3903,432,1,1,0,2013,3,8,0,290
4,5,5393,475,1,1,0,2013,3,8,1,6880
5,5,11407,1048,1,1,0,2013,3,8,0,1070
6,5,9708,763,1,1,0,2013,3,8,1,8250
7,5,4806,555,1,1,0,2013,3,8,0,1080
8,5,6206,522,1,1,0,2013,3,8,0,2460
9,5,11394,1573,1,1,0,2013,3,8,0,220
10,5,7183,601,1,1,0,2013,3,8,0,4740
11,5,14114,1885,1,1,0,2013,3,8,0,250
12,5,8800,772,1,1,0,2013,3,8,0,4260
13,5,6844,944,1,1,0,2013,3,8,0,340
14,5,4402,495,1,1,0,2013,3,8,0,350
15,5,10706,1011,1,1,0,2013,3,8,0,4080
16,5,3264,405,1,1,0,2013,3,8,1,410
17,5,6256,547,1,1,0,2013,3,8,1,2380
18,5,5119,414,1,1,0,2013,3,8,1,7860
19,5,5938,488,1,1,0,2013,3,8,0,1980
20,5,4426,623,1,1,0,2013,3,8,0,690
1,4,5747,640,1,1,0,2013,3,7,0,570
2,4,5864,591,1,1,0,2013,3,7,0,8780
3,4,3492,408,1,1,0,2013,3,7,0,290
4,4,5048,432,1,1,0,2013,3,7,1,6880
5,4,10429,983,1,1,0,2013,3,7,0,1070
6,4,8600,692,1,1,0,2013,3,7,1,8250
7,4,5382,574,1,1,0,2013,3,7,0,1080
8,4,5806,477,1,1,0,2013,3,7,0,2460
9,4,11157,1525,1,1,0,2013,3,7,0,220
10,4,7818,580,1,1,0,2013,3,7,0,4740
11,4,16221,2088,1,1,0,2013,3,7,0,250
12,4,8977,764,1,1,0,2013,3,7,0,4260
13,4,7595,1055,1,1,0,2013,3,7,0,340
14,4,4599,436,1,1,0,2013,3,7,0,350
15,4,8142,898,1,1,0,2013,3,7,0,4080
16,4,3610,418,1,1,0,2013,3,7,1,410
17,4,6602,560,1,1,0,2013,3,7,1,2380
18,4,4207,345,1,1,0,2013,3,7,1,7860
19,4,5033,408,1,1,0,2013,3,7,0,1980
20,4,4655,672,1,1,0,2013,3,7,0,690
1,3,6842,806,1,1,0,2013,3,6,0,570
2,3,6414,716,1,1,0,2013,3,6,0,8780
3,3,3633,401,1,1,0,2013,3,6,0,290
4,3,4451,368,1,1,0,2013,3,6,1,6880
5,3,11895,1132,1,1,0,2013,3,6,0,1070
6,3,7318,552,1,1,0,2013,3,6,1,8250
7,3,4942,523,1,1,0,2013,3,6,0,1080
8,3,5784,481,1,1,0,2013,3,6,0,2460
9,3,12559,1708,1,1,0,2013,3,6,0,220
10,3,7172,583,1,1,0,2013,3,6,0,4740
11,3,18183,2396,1,1,0,2013,3,6,0,250
12,3,9491,841,1,1,0,2013,3,6,0,4260
13,3,8407,1068,1,1,0,2013,3,6,0,340
14,3,5010,495,1,1,0,2013,3,6,0,350
